 2.134280e-010  1.531960e-001  2.134280e-010  1.530696e-001  2.134280e-010  9.412116e-001 
 2.135280e-010  1.682424e-001  2.135280e-010  1.436961e-001  2.135280e-010  9.455629e-001 
 2.136280e-010  1.836780e-001  2.136280e-010  1.350242e-001  2.136280e-010  9.498498e-001 
 2.137280e-010  1.994599e-001  2.137280e-010  1.270117e-001  2.137280e-010  9.540596e-001 
 2.138280e-010  2.155488e-001  2.138280e-010  1.196195e-001  2.138280e-010  9.581774e-001 
 2.139280e-010  2.319014e-001  2.139280e-010  1.128015e-001  2.139280e-010  9.621872e-001 
 2.140280e-010  2.484771e-001  2.140280e-010  1.065158e-001  2.140280e-010  9.660698e-001 
 2.141280e-010  2.652303e-001  2.141280e-010  1.007146e-001  2.141280e-010  9.698025e-001 
 2.142280e-010  2.821154e-001  2.142280e-010  9.535485e-002  2.142280e-010  9.733566e-001 
 2.143280e-010  2.990795e-001  2.143280e-010  9.038816e-002  2.143280e-010  9.766980e-001 
 2.144280e-010  3.160669e-001  2.144280e-010  8.577123e-002  2.144280e-010  9.797849e-001 
 2.145280e-010  3.330155e-001  2.145280e-010  8.145641e-002  2.145280e-010  9.825697e-001 
 2.146280e-010  3.498661e-001  2.146280e-010  7.740312e-002  2.146280e-010  9.849982e-001 
 2.147280e-010  3.665680e-001  2.147280e-010  7.356989e-002  2.147280e-010  9.870125e-001 
 2.148280e-010  3.830910e-001  2.148280e-010  6.992557e-002  2.148280e-010  9.885522e-001 
 2.149280e-010  3.994263e-001  2.149280e-010  6.644045e-002  2.149280e-010  9.895562e-001 
 2.150280e-010  4.155825e-001  2.150280e-010  6.309432e-002  2.150280e-010  9.899640e-001 
 2.151280e-010  4.315783e-001  2.151280e-010  5.986613e-002  2.151280e-010  9.897170e-001 
 2.152280e-010  4.474333e-001  2.152280e-010  5.674135e-002  2.152280e-010  9.887589e-001 
 2.153280e-010  4.631640e-001  2.153280e-010  5.370321e-002  2.153280e-010  9.870400e-001 
 2.154280e-010  4.787768e-001  2.154280e-010  5.074108e-002  2.154280e-010  9.845218e-001 
 2.155280e-010  4.942659e-001  2.155280e-010  4.784247e-002  2.155280e-010  9.811812e-001 
 2.156280e-010  5.096107e-001  2.156280e-010  4.500060e-002  2.156280e-010  9.770100e-001 
 2.157280e-010  5.247818e-001  2.157280e-010  4.220619e-002  2.157280e-010  9.720106e-001 
 2.158280e-010  5.397449e-001  2.158280e-010  3.945504e-002  2.158280e-010  9.661923e-001 
 2.159280e-010  5.544686e-001  2.159280e-010  3.674077e-002  2.159280e-010  9.595685e-001 
 2.160280e-010  5.689245e-001  2.160280e-010  3.406223e-002  2.160280e-010  9.521561e-001 
 2.161280e-010  5.830903e-001  2.161280e-010  3.141612e-002  2.161280e-010  9.439750e-001 
 2.162280e-010  5.969459e-001  2.162280e-010  2.880371e-002  2.162280e-010  9.350475e-001 
 2.163280e-010  6.104758e-001  2.163280e-010  2.622341e-002  2.163280e-010  9.253976e-001 
 2.164280e-010  6.236649e-001  2.164280e-010  2.367740e-002  2.164280e-010  9.150506e-001 
 2.165280e-010  6.365017e-001  2.165280e-010  2.116465e-002  2.165280e-010  9.040322e-001 
 2.166280e-010  6.489749e-001  2.166280e-010  1.868751e-002  2.166280e-010  8.923688e-001 
 2.167280e-010  6.610769e-001  2.167280e-010  1.624514e-002  2.167280e-010  8.800867e-001 
 2.168280e-010  6.728000e-001  2.168280e-010  1.383992e-002  2.168280e-010  8.672126e-001 
 2.169280e-010  6.841408e-001  2.169280e-010  1.147115e-002  2.169280e-010  8.537728e-001 
 2.170280e-010  6.950959e-001  2.170280e-010  9.141242e-003  2.170280e-010  8.397939e-001 
 2.171280e-010  7.056661e-001  2.171280e-010  6.849614e-003  2.171280e-010  8.253017e-001 
 2.172280e-010  7.158524e-001  2.172280e-010  4.598763e-003  2.172280e-010  8.103217e-001 
 2.173280e-010  7.256598e-001  2.173280e-010  2.388433e-003  2.173280e-010  7.948784e-001 
 2.174280e-010  7.350939e-001  2.174280e-010  2.216090e-004  2.174280e-010  7.789965e-001 
 2.175280e-010  7.440748e-001  2.175280e-010 -2.158784e-003  2.175280e-010  7.625200e-001 
 2.176280e-010  7.527133e-001  2.176280e-010 -4.470624e-003  2.176280e-010  7.456551e-001 
 2.177280e-010  7.610302e-001  2.177280e-010 -6.688655e-003  2.177280e-010  7.284490e-001 
 2.178280e-010  7.690369e-001  2.178280e-010 -8.802864e-003  2.178280e-010  7.109299e-001 
 2.179280e-010  7.767469e-001  2.179280e-010 -1.081361e-002  2.179280e-010  6.931364e-001 
 2.180280e-010  7.841774e-001  2.180280e-010 -1.269939e-002  2.180280e-010  6.751174e-001 
 2.181280e-010  7.913475e-001  2.181280e-010 -1.444805e-002  2.181280e-010  6.569332e-001 
 2.182280e-010  7.982775e-001  2.182280e-010 -1.602358e-002  2.182280e-010  6.386446e-001 
 2.183280e-010  8.049850e-001  2.183280e-010 -1.740007e-002  2.183280e-010  6.203002e-001 
 2.184280e-010  8.114835e-001  2.184280e-010 -1.853078e-002  2.184280e-010  6.019239e-001 
 2.185280e-010  8.177815e-001  2.185280e-010 -1.938558e-002  2.185280e-010  5.835186e-001 
 2.186280e-010  8.238852e-001  2.186280e-010 -1.991952e-002  2.186280e-010  5.650732e-001 
 2.187280e-010  8.297985e-001  2.187280e-010 -2.010749e-002  2.187280e-010  5.465721e-001 
 2.188280e-010  8.355254e-001  2.188280e-010 -1.990814e-002  2.188280e-010  5.279939e-001 
 2.189280e-010  8.410692e-001  2.189280e-010 -1.929485e-002  2.189280e-010  5.093136e-001 
 2.190280e-010  8.464346e-001  2.190280e-010 -1.821720e-002  2.190280e-010  4.904976e-001 
 2.191280e-010  8.516283e-001  2.191280e-010 -1.663410e-002  2.191280e-010  4.715168e-001 
 2.192280e-010  8.566622e-001  2.192280e-010 -1.448260e-002  2.192280e-010  4.523594e-001 
 2.193280e-010  8.615545e-001  2.193280e-010 -1.172201e-002  2.193280e-010  4.330617e-001 
 2.194280e-010  8.663283e-001  2.194280e-010 -8.303895e-003  2.194280e-010  4.136982e-001 
 2.195280e-010  8.710078e-001  2.195280e-010 -4.206744e-003  2.195280e-010  3.943701e-001 
 2.196280e-010  8.756137e-001  2.196280e-010  6.042578e-004  2.196280e-010  3.751659e-001 
 2.197280e-010  8.801625e-001  2.197280e-010  6.139318e-003  2.197280e-010  3.561670e-001 
 2.198280e-010  8.846703e-001  2.198280e-010  1.242514e-002  2.198280e-010  3.374526e-001 
 2.199280e-010  8.891492e-001  2.199280e-010  1.946012e-002  2.199280e-010  3.190985e-001 
 2.200280e-010  8.936097e-001  2.200280e-010  2.725586e-002  2.200280e-010  3.011762e-001 
 2.201280e-010  8.980632e-001  2.201280e-010  3.580135e-002  2.201280e-010  2.837718e-001 
 2.202280e-010  9.025182e-001  2.202280e-010  4.509742e-002  2.202280e-010  2.669607e-001 
 2.203280e-010  9.069819e-001  2.203280e-010  5.512149e-002  2.203280e-010  2.508211e-001 
 2.204280e-010  9.114564e-001  2.204280e-010  6.586136e-002  2.204280e-010  2.354079e-001 
 2.205280e-010  9.159418e-001  2.205280e-010  7.728213e-002  2.205280e-010  2.207708e-001 
 2.206280e-010  9.204330e-001  2.206280e-010  8.936012e-002  2.206280e-010  2.069330e-001 
 2.207280e-010  9.249240e-001  2.207280e-010  1.020516e-001  2.207280e-010  1.939135e-001 
 2.208280e-010  9.294050e-001  2.208280e-010  1.153261e-001  2.208280e-010  1.817071e-001 
 2.209280e-010  9.338664e-001  2.209280e-010  1.291357e-001  2.209280e-010  1.703085e-001 
 2.210280e-010  9.382960e-001  2.210280e-010  1.434471e-001  2.210280e-010  1.596920e-001 
 2.211280e-010  9.426828e-001  2.211280e-010  1.582117e-001  2.211280e-010  1.498359e-001 
 2.212280e-010  9.470136e-001  2.212280e-010  1.733955e-001  2.212280e-010  1.407015e-001 
 2.213280e-010  9.512763e-001  2.213280e-010  1.889503e-001  2.213280e-010  1.322571e-001 
 2.214280e-010  9.554565e-001  2.214280e-010  2.048420e-001  2.214280e-010  1.244569e-001 
 2.215280e-010  9.595402e-001  2.215280e-010  2.210224e-001  2.215280e-010  1.172640e-001 
 2.216280e-010  9.635092e-001  2.216280e-010  2.374567e-001  2.216280e-010  1.106289e-001 
 2.217280e-010  9.673444e-001  2.217280e-010  2.540954e-001  2.217280e-010  1.045124e-001 
 2.218280e-010  9.710201e-001  2.218280e-010  2.709002e-001  2.218280e-010  9.886371e-002 
 2.219280e-010  9.745071e-001  2.219280e-010  2.878161e-001  2.219280e-010  9.364252e-002 
 2.220280e-010  9.777676e-001  2.220280e-010  3.047964e-001  2.220280e-010  8.879746e-002 
 2.221280e-010  9.807588e-001  2.221280e-010  3.217760e-001  2.221280e-010  8.428830e-002 
 2.222280e-010  9.834297e-001  2.222280e-010  3.386996e-001  2.222280e-010  8.006497e-002 
